date,close,open,high,low,volume,position,P_fund,basis,spot_avg,D_f,D_c,profit_f,profit_c,n_f,n_c,Total_Demand,n_f_minus_n_c,valid
2026-06-24,162740.0,156000.0,163940.0,154600.0,233010,452152,152687.70834730216,900.0,157500.0,-3015.687495809351,2760.0,54595975.85887155,-8880600.0,1.0,0.0,-3015.687495809351,1.0,1
2026-06-25,150840.0,160000.0,161200.0,150320.0,320656,454628,153298.45342431084,1260.0,157000.0,737.5360272932506,-5950.0,85521130.0661419,-49479800.0,1.0,0.0,737.5360272932506,1.0,1
2026-06-26,150220.0,149000.0,152880.0,145000.0,321674,443472,149700.55080334644,5040.0,152500.0,-155.8347589960671,-310.0,95232474.42590027,-37118000.0,1.0,0.0,-155.8347589960671,1.0,1
2026-06-29,153920.0,148000.0,154700.0,145300.0,301474,437057,147556.97260889199,-470.0,151750.0,-1908.9082173324043,1850.0,98035496.02151759,-40843400.0,1.0,0.0,-1908.9082173324043,1.0,1
2026-06-30,163360.0,148020.0,163900.0,148020.0,373078,424925,152103.3929971404,-260.0,156500.0,-3376.9821008578756,4720.0,76964021.97488233,-23009800.0,1.0,0.0,-3376.9821008578756,1.0,1
2026-07-01,164560.0,164000.0,166500.0,161500.0,278547,423487,155046.77096466764,-2300.0,160000.0,-2853.9687105997086,600.0,56100975.46139031,-19832200.0,1.0,0.0,-2853.9687105997086,1.0,1
2026-07-02,164040.0,163500.0,167800.0,162220.0,248836,419254,158986.65689333453,-2360.0,162500.0,-1516.0029319996422,-260.0,47940444.11876038,-38555400.0,1.0,0.0,-1516.0029319996422,1.0,1
2026-07-03,168780.0,170600.0,172000.0,166300.0,211420,412685,161553.4172773239,-2670.0,165250.0,-2167.974816802831,2370.0,33240594.236118164,-58510000.0,1.0,0.0,-2167.974816802831,1.0,1
2026-07-06,164560.0,166980.0,168720.0,163280.0,174787,416855,162159.88760301983,-670.0,165250.0,-720.033719094051,-2110.0,41667855.708317265,-57615200.0,1.0,0.0,-720.033719094051,1.0,1
2026-07-07,163360.0,165000.0,166380.0,160660.0,173063,413590,161679.9149443927,300.0,164500.0,-504.0255166821938,-600.0,39962021.15355885,-53237000.0,1.0,0.0,-504.0255166821938,1.0,1
2026-07-08,158440.0,164220.0,165200.0,158400.0,199757,412567,161908.25461508287,2900.0,164000.0,1040.4763845248613,-2460.0,53084791.26299315,-47673800.0,1.0,0.0,1040.4763845248613,1.0,1
2026-07-09,153020.0,159600.0,159940.0,151020.0,282269,416044,158929.8988157253,3220.0,158500.0,1772.9696447175868,-2710.0,43467038.560873255,-31627000.0,1.0,0.0,1772.9696447175868,1.0,1
2026-07-10,151600.0,153000.0,153920.0,150260.0,184064,411866,155421.17381696842,3200.0,155000.0,1146.3521450905275,-710.0,61290581.21147016,-23962800.0,1.0,0.0,1146.3521450905275,1.0,1
2026-07-13,152240.0,150500.0,153580.0,147840.0,182995,415469,154232.72779194728,2400.0,154000.0,597.8183375841851,320.0,65310837.606851466,-26937200.0,1.0,0.0,597.8183375841851,1.0,1
2026-07-14,153180.0,152000.0,154000.0,150720.0,147468,414398,153913.57210792424,1060.0,154000.0,220.07163237727073,470.0,62406168.87212692,-26335400.0,1.0,0.0,220.07163237727073,1.0,1
2026-07-15,149240.0,153880.0,156500.0,147540.0,247128,418746,154377.3221724881,3040.0,154000.0,1541.1966517464257,-1970.0,45869335.33117208,-30105000.0,1.0,0.0,1541.1966517464257,1.0,1
2026-07-16,151660.0,148980.0,153340.0,145860.0,291773,404234,155229.3115091139,4060.0,151000.0,1070.7934527341713,1210.0,52607393.45230187,-31928800.0,1.0,0.0,1070.7934527341713,1.0,1
2026-07-17,150140.0,153100.0,155300.0,149000.0,222081,385010,154976.90283759427,-1100.0,152000.0,1451.0708512782817,-760.0,21462165.555462405,-26640000.0,1.0,0.0,1451.0708512782817,1.0,1
2026-07-20,143900.0,151500.0,154800.0,141400.0,295098,379802,155342.0969048487,3300.0,151500.0,3432.6290714546108,-3120.0,11843859.622343626,-15201600.0,1.0,0.0,3432.6290714546108,1.0,1
2026-07-21,141620.0,143800.0,144300.0,136800.0,270848,375185,148360.74697275757,5920.0,144000.0,2022.2240918272698,-1140.0,-7970459.9419135135,-5285600.0,0.5,0.5,441.1120459136349,0.0,1
2026-07-22,143300.0,142980.0,145200.0,137220.0,282781,370958,146691.78689795965,2700.0,143000.0,1017.536069387896,840.0,461141.1334515386,5274400.0,0.5,0.5,928.768034693948,0.0,1
2026-07-23,145000.0,143380.0,148480.0,142240.0,259198,367838,152199.21149453428,180.0,146500.0,2159.763448360283,850.0,-33695728.74872031,39546400.0,0.0,1.0,850.0,-1.0,1
2026-07-24,144280.0,144200.0,145800.0,141320.0,171069,354629,151459.3568219408,1460.0,145500.0,2153.807046582241,-360.0,-34793486.09461789,35245400.0,0.0,1.0,-360.0,-1.0,1
2026-07-27,147220.0,145780.0,148220.0,143260.0,169766,354044,152599.18605903364,1540.0,146500.0,1613.755817710093,1470.0,-27884704.76938066,35334000.0,0.0,1.0,1470.0,-1.0,1
2026-07-28,143480.0,146560.0,147680.0,142000.0,217777,348395,151332.19235559375,1040.0,145500.0,2355.657706678126,-1870.0,-15900057.955998506,12372200.0,0.0,1.0,-1870.0,-1.0,1
2026-07-29,147900.0,143480.0,149400.0,142500.0,205654,335476,151706.93501592465,-280.0,146000.0,1142.0805047773958,2210.0,-1435672.3714517392,-1557200.0,0.5,0.5,1676.0402523886978,0.0,1
2026-07-30,141060.0,147980.0,148080.0,140620.0,197757,330683,153205.05691381264,160.0,146000.0,3643.5170741437933,-3420.0,-10731566.753640976,-16361600.0,0.5,0.5,111.75853707189663,0.0,1
2026-07-31,137760.0,143880.0,144400.0,137760.0,182183,327682,153036.4996487086,160.0,146000.0,4582.949894612576,-1650.0,-15569319.20063719,-3843200.0,0.5,0.5,1466.474947306288,0.0,1
2026-08-03,138900.0,137500.0,140840.0,135560.0,185279,324208,153094.72852210817,160.0,146000.0,4258.41855663245,570.0,-19493610.0476868,4277200.0,0.0,1.0,570.0,-1.0,1
2026-08-04,139380.0,138780.0,141360.0,137340.0,134684,315871,153119.24594248694,160.0,146000.0,4121.773782746083,240.0,-18313609.60341608,2018800.0,0.0,1.0,240.0,-1.0,1
2026-08-05,143220.0,139720.0,144300.0,138320.0,165291,306231,153315.38530551715,160.0,146000.0,3028.6155916551447,1920.0,-4965803.819747515,-11600.0,0.5,0.5,2474.3077958275726,0.0,1
2026-08-06,141460.0,143200.0,143860.0,139240.0,157675,299348,153225.48809746164,160.0,146000.0,3529.6464292384917,-880.0,-4656785.256935816,-16724000.0,0.5,0.5,1324.8232146192458,0.0,1
2026-08-07,140000.0,142920.0,144800.0,139600.0,199880,291475,153150.91427714287,160.0,146000.0,3945.2742831428623,-730.0,-7292452.148125049,-19287400.0,0.5,0.5,1607.6371415714311,0.0,1
2026-08-10,146360.0,140500.0,146380.0,139280.0,192564,271944,153475.77009716164,160.0,146000.0,2134.731029148493,3180.0,17065826.919805624,-23475800.0,1.0,0.0,2134.731029148493,1.0,1
2026-08-11,145860.0,146500.0,146680.0,143500.0,118649,254682,153450.2311176004,160.0,146000.0,2277.06933528012,-250.0,15436512.16790224,-25366600.0,1.0,0.0,2277.06933528012,1.0,1
2026-08-12,149700.0,146200.0,150880.0,146060.0,158164,233810,153646.3704806306,160.0,146000.0,1183.9111441891814,1920.0,25047540.64694435,-24474800.0,1.0,0.0,1183.9111441891814,1.0,1
2026-08-13,152120.0,148700.0,153800.0,147080.0,135057,267862,153769.97914170695,160.0,146000.0,494.99374251208496,1210.0,24182909.718655813,-15061000.0,1.0,0.0,494.99374251208496,1.0,1
2026-08-14,155240.0,152000.0,155780.0,151460.0,105989,284020,153929.34237416898,160.0,146000.0,-393.197287749307,1560.0,27354896.24344946,-9446600.0,1.0,0.0,-393.197287749307,1.0,1
2026-08-17,153500.0,155600.0,157540.0,151800.0,154204,302678,153840.46672529593,160.0,146000.0,102.14001758878003,-870.0,37093741.63610973,-16903400.0,1.0,0.0,102.14001758878003,1.0,1
2026-08-18,155400.0,155000.0,157840.0,152680.0,165827,311262,153937.51484762857,160.0,146000.0,-438.74554571142943,950.0,45114201.95244493,-25670000.0,1.0,0.0,-438.74554571142943,1.0,1
2026-08-19,150660.0,154400.0,154700.0,149120.0,175248,315609,153695.40532138816,160.0,146000.0,910.6215964164468,-2370.0,43796519.36484729,-28257800.0,1.0,0.0,910.6215964164468,1.0,1
2026-08-20,152160.0,152500.0,154000.0,150500.0,138160,321562,153772.02226007186,160.0,146000.0,483.60667802155655,750.0,43432640.44151253,-33240800.0,1.0,0.0,483.60667802155655,1.0,1
2026-08-21,158680.0,152400.0,159380.0,151180.0,225444,353437,154105.05055355022,160.0,146000.0,-1372.484833934935,3260.0,48140785.66503249,-27738800.0,1.0,0.0,-1372.484833934935,1.0,1
2026-08-24,158860.0,161500.0,162500.0,156000.0,219750,359138,154114.24458619225,160.0,146000.0,-1423.726624142326,90.0,41561545.67797241,-26093600.0,1.0,0.0,-1423.726624142326,1.0,1
2026-08-25,150280.0,159500.0,159880.0,150280.0,229133,354226,153675.99569692163,160.0,146000.0,1018.7987090764886,-4290.0,59812566.871349305,-21368000.0,1.0,0.0,1018.7987090764886,1.0,1
2026-08-26,152160.0,150980.0,154940.0,148320.0,217163,358778,153772.02226007186,160.0,146000.0,483.60667802155655,940.0,51315901.3808958,-21167800.0,1.0,0.0,483.60667802155655,1.0,1
2026-08-27,152020.0,153840.0,154520.0,150140.0,158944,363652,153764.8713457947,160.0,146000.0,523.4614037384105,-70.0,59060027.09865017,-6183000.0,1.0,0.0,523.4614037384105,1.0,1
2026-08-28,159600.0,153980.0,159620.0,152080.0,239379,391884,154152.04227594286,160.0,146000.0,-1634.3873172171413,3790.0,75051470.88366184,-17999600.0,1.0,0.0,-1634.3873172171413,1.0,1
2026-08-31,161000.0,160500.0,162000.0,158100.0,166812,403032,154223.55141871428,160.0,146000.0,-2032.9345743857148,700.0,67538765.7596995,-10812600.0,1.0,0.0,-2032.9345743857148,1.0,1
2026-09-01,157860.0,160820.0,162860.0,157180.0,212658,404917,154063.1666270698,160.0,146000.0,-1139.050011879063,-1570.0,71878139.41608708,-13284200.0,1.0,0.0,-1139.050011879063,1.0,1
2026-09-02,154780.0,157000.0,157820.0,153200.0,186331,395794,153905.84651297267,160.0,146000.0,-262.2460461081995,-1540.0,59558802.126929626,-9370200.0,1.0,0.0,-262.2460461081995,1.0,1
2026-09-03,149880.0,156000.0,158000.0,149540.0,247038,394277,153655.56451327266,160.0,146000.0,1132.669353981799,-2450.0,66174171.19417286,1555000.0,0.5,0.5,-658.6653230091005,0.0,1
2026-09-04,141940.0,150500.0,152340.0,140540.0,312373,392630,153250.0055178404,160.0,146000.0,3393.001655352124,-3970.0,62334060.310245566,19723200.0,0.5,0.5,-288.49917232393796,0.0,1
2026-09-07,142200.0,142000.0,143040.0,140140.0,147974,394996,153263.28578721225,160.0,146000.0,3318.9857361636764,130.0,38124296.29984851,23333800.0,0.5,0.5,1724.4928680818382,0.0,1
